student_id,course_name,score,major,gpa
ST161767,Program Design Methods,77.7,INTELLIGENT SYSTEM,3.72
ST161767,Discrete Mathematics,78.15,INTELLIGENT SYSTEM,3.72
ST161767,Linear Algebra,82.14,INTELLIGENT SYSTEM,3.72
ST161767,Basic Statistics,83.37,INTELLIGENT SYSTEM,3.72
ST161767,Data Structures,81.63,INTELLIGENT SYSTEM,3.72
ST161767,Web Development,74.49,INTELLIGENT SYSTEM,3.72
ST161767,Calculus,81.5,INTELLIGENT SYSTEM,3.72
ST161767,Artificial Intelligence,89.15,INTELLIGENT SYSTEM,3.72
ST161767,Algorithm Design and Analysis,90.99,INTELLIGENT SYSTEM,3.72
ST161767,Database Technology,83.3,INTELLIGENT SYSTEM,3.72
ST161767,Object Oriented Programming,94.1,INTELLIGENT SYSTEM,3.72
ST161767,Computer Networks,76.59,INTELLIGENT SYSTEM,3.72
ST161768,Operating System,80.07,NETWORK TECHNOLOGY,3.32
ST161768,Algorithm and Programming,69.88,NETWORK TECHNOLOGY,3.32
ST161768,Program Design Methods,66.52,NETWORK TECHNOLOGY,3.32
ST161768,Discrete Mathematics,67.96,NETWORK TECHNOLOGY,3.32
ST161768,Linear Algebra,70.55,NETWORK TECHNOLOGY,3.32
ST161768,Basic Statistics,85.67,NETWORK TECHNOLOGY,3.32
ST161768,Data Structures,69.26,NETWORK TECHNOLOGY,3.32
ST161768,Web Development,61.48,NETWORK TECHNOLOGY,3.32
ST161768,Calculus,73.09,NETWORK TECHNOLOGY,3.32
ST161768,Artificial Intelligence,61.7,NETWORK TECHNOLOGY,3.32
ST161768,Algorithm Design and Analysis,75.63,NETWORK TECHNOLOGY,3.32
ST161768,Database Technology,78.06,NETWORK TECHNOLOGY,3.32
ST161768,Object Oriented Programming,78.18,NETWORK TECHNOLOGY,3.32
ST161768,Computer Networks,93.89,NETWORK TECHNOLOGY,3.32
ST161769,Operating System,77.99,INTERNET OF THINGS,3.46
ST161769,Algorithm and Programming,77.4,INTERNET OF THINGS,3.46
ST161769,Program Design Methods,71.94,INTERNET OF THINGS,3.46
ST161769,Discrete Mathematics,73.49,INTERNET OF THINGS,3.46
ST161769,Linear Algebra,71.24,INTERNET OF THINGS,3.46
ST161769,Basic Statistics,76.91,INTERNET OF THINGS,3.46
ST161769,Data Structures,72.34,INTERNET OF THINGS,3.46
ST161769,Web Development,71.02,INTERNET OF THINGS,3.46
ST161769,Calculus,82.2,INTERNET OF THINGS,3.46
ST161769,Artificial Intelligence,83.21,INTERNET OF THINGS,3.46
ST161769,Algorithm Design and Analysis,76.79,INTERNET OF THINGS,3.46
ST161769,Database Technology,77.59,INTERNET OF THINGS,3.46
ST161769,Object Oriented Programming,79.5,INTERNET OF THINGS,3.46
ST161769,Computer Networks,85.06,INTERNET OF THINGS,3.46
ST161770,Operating System,78.87,NETWORK TECHNOLOGY,3.29
ST161770,Algorithm and Programming,70.21,NETWORK TECHNOLOGY,3.29
ST161770,Program Design Methods,69.2,NETWORK TECHNOLOGY,3.29
ST161770,Discrete Mathematics,69.47,NETWORK TECHNOLOGY,3.29
ST161770,Linear Algebra,74.16,NETWORK TECHNOLOGY,3.29
ST161770,Basic Statistics,66.18,NETWORK TECHNOLOGY,3.29
ST161770,Data Structures,68.52,NETWORK TECHNOLOGY,3.29
ST161770,Web Development,66.86,NETWORK TECHNOLOGY,3.29
ST161770,Calculus,68.33,NETWORK TECHNOLOGY,3.29
ST161770,Artificial Intelligence,76.92,NETWORK TECHNOLOGY,3.29
ST161770,Algorithm Design and Analysis,73.46,NETWORK TECHNOLOGY,3.29
ST161770,Database Technology,77.83,NETWORK TECHNOLOGY,3.29
ST161770,Object Oriented Programming,77.22,NETWORK TECHNOLOGY,3.29
ST161770,Computer Networks,87.63,NETWORK TECHNOLOGY,3.29
ST161771,Operating System,72.61,DATABASE TECHNOLOGY,3.48
ST161771,Algorithm and Programming,74.29,DATABASE TECHNOLOGY,3.48
ST161771,Program Design Methods,78.12,DATABASE TECHNOLOGY,3.48
ST161771,Discrete Mathematics,68.65,DATABASE TECHNOLOGY,3.48
ST161771,Linear Algebra,78.61,DATABASE TECHNOLOGY,3.48
ST161771,Basic Statistics,83.7,DATABASE TECHNOLOGY,3.48
ST161771,Data Structures,70.68,DATABASE TECHNOLOGY,3.48
ST161771,Web Development,65.96,DATABASE TECHNOLOGY,3.48
ST161771,Calculus,75.6,DATABASE TECHNOLOGY,3.48
ST161771,Artificial Intelligence,77.08,DATABASE TECHNOLOGY,3.48
ST161771,Algorithm Design and Analysis,87.53,DATABASE TECHNOLOGY,3.48
ST161771,Database Technology,93.31,DATABASE TECHNOLOGY,3.48
ST161771,Object Oriented Programming,88.64,DATABASE TECHNOLOGY,3.48
ST161771,Computer Networks,67.98,DATABASE TECHNOLOGY,3.48
ST161772,Operating System,85.9,SOFTWARE ENGINEERING,3.67
ST161772,Algorithm and Programming,88.25,SOFTWARE ENGINEERING,3.67
ST161772,Program Design Methods,80.43,SOFTWARE ENGINEERING,3.67
ST161772,Discrete Mathematics,70.69,SOFTWARE ENGINEERING,3.67
ST161772,Linear Algebra,77.3,SOFTWARE ENGINEERING,3.67
ST161772,Basic Statistics,86.6,SOFTWARE ENGINEERING,3.67
ST161772,Data Structures,81.44,SOFTWARE ENGINEERING,3.67
ST161772,Web Development,78.02,SOFTWARE ENGINEERING,3.67
ST161772,Calculus,79.16,SOFTWARE ENGINEERING,3.67
ST161772,Artificial Intelligence,79.97,SOFTWARE ENGINEERING,3.67
ST161772,Algorithm Design and Analysis,87.94,SOFTWARE ENGINEERING,3.67
ST161772,Database Technology,75.2,SOFTWARE ENGINEERING,3.67
ST161772,Object Oriented Programming,95.14,SOFTWARE ENGINEERING,3.67
ST161772,Computer Networks,75.05,SOFTWARE ENGINEERING,3.67
ST161773,Operating System,89.1,SOFTWARE ENGINEERING,3.75
ST161773,Algorithm and Programming,84.28,SOFTWARE ENGINEERING,3.75
ST161773,Program Design Methods,91.74,SOFTWARE ENGINEERING,3.75
ST161773,Discrete Mathematics,70.71,SOFTWARE ENGINEERING,3.75
ST161773,Linear Algebra,76.28,SOFTWARE ENGINEERING,3.75
ST161773,Basic Statistics,86.66,SOFTWARE ENGINEERING,3.75
ST161773,Data Structures,82.4,SOFTWARE ENGINEERING,3.75
ST161773,Web Development,79.83,SOFTWARE ENGINEERING,3.75
ST161773,Calculus,85.23,SOFTWARE ENGINEERING,3.75
ST161773,Artificial Intelligence,84.02,SOFTWARE ENGINEERING,3.75
ST161773,Algorithm Design and Analysis,85.78,SOFTWARE ENGINEERING,3.75
ST161773,Database Technology,78.97,SOFTWARE ENGINEERING,3.75
ST161773,Object Oriented Programming,89.23,SOFTWARE ENGINEERING,3.75
ST161773,Computer Networks,83.27,SOFTWARE ENGINEERING,3.75
ST161774,Operating System,72.41,NETWORK TECHNOLOGY,3.32
ST161774,Algorithm and Programming,76.81,NETWORK TECHNOLOGY,3.32
ST161774,Program Design Methods,70.72,NETWORK TECHNOLOGY,3.32
ST161774,Discrete Mathematics,71.35,NETWORK TECHNOLOGY,3.32
ST161774,Linear Algebra,69.59,NETWORK TECHNOLOGY,3.32
ST161774,Basic Statistics,70.63,NETWORK TECHNOLOGY,3.32
ST161774,Data Structures,73.0,NETWORK TECHNOLOGY,3.32
ST161774,Web Development,68.62,NETWORK TECHNOLOGY,3.32
ST161774,Calculus,75.89,NETWORK TECHNOLOGY,3.32
ST161774,Artificial Intelligence,69.95,NETWORK TECHNOLOGY,3.32
ST161774,Algorithm Design and Analysis,73.6,NETWORK TECHNOLOGY,3.32
ST161774,Database Technology,71.76,NETWORK TECHNOLOGY,3.32
ST161774,Object Oriented Programming,78.28,NETWORK TECHNOLOGY,3.32
ST161774,Computer Networks,91.7,NETWORK TECHNOLOGY,3.32
ST161775,Operating System,76.14,DATABASE TECHNOLOGY,3.38
ST161775,Algorithm and Programming,73.85,DATABASE TECHNOLOGY,3.38
ST161775,Program Design Methods,72.13,DATABASE TECHNOLOGY,3.38
ST161775,Discrete Mathematics,64.07,DATABASE TECHNOLOGY,3.38
ST161775,Linear Algebra,78.73,DATABASE TECHNOLOGY,3.38
ST161775,Basic Statistics,75.46,DATABASE TECHNOLOGY,3.38
ST161775,Data Structures,70.35,DATABASE TECHNOLOGY,3.38
ST161775,Web Development,65.05,DATABASE TECHNOLOGY,3.38
ST161775,Calculus,68.49,DATABASE TECHNOLOGY,3.38
ST161775,Artificial Intelligence,82.09,DATABASE TECHNOLOGY,3.38
ST161775,Algorithm Design and Analysis,83.01,DATABASE TECHNOLOGY,3.38
ST161775,Database Technology,86.88,DATABASE TECHNOLOGY,3.38
ST161775,Object Oriented Programming,85.09,DATABASE TECHNOLOGY,3.38
ST161775,Computer Networks,71.67,DATABASE TECHNOLOGY,3.38
ST161776,Operating System,82.76,NETWORK TECHNOLOGY,3.32
ST161776,Algorithm and Programming,68.73,NETWORK TECHNOLOGY,3.32
ST161776,Program Design Methods,74.37,NETWORK TECHNOLOGY,3.32
ST161776,Discrete Mathematics,65.81,NETWORK TECHNOLOGY,3.32
ST161776,Linear Algebra,64.66,NETWORK TECHNOLOGY,3.32
ST161776,Basic Statistics,76.9,NETWORK TECHNOLOGY,3.32
ST161776,Data Structures,75.16,NETWORK TECHNOLOGY,3.32
ST161776,Web Development,76.35,NETWORK TECHNOLOGY,3.32
ST161776,Calculus,67.2,NETWORK TECHNOLOGY,3.32
ST161776,Artificial Intelligence,72.8,NETWORK TECHNOLOGY,3.32
ST161776,Algorithm Design and Analysis,74.36,NETWORK TECHNOLOGY,3.32
ST161776,Database Technology,81.13,NETWORK TECHNOLOGY,3.32
ST161776,Object Oriented Programming,69.12,NETWORK TECHNOLOGY,3.32
ST161776,Computer Networks,84.95,NETWORK TECHNOLOGY,3.32
ST161777,Operating System,81.9,DATA SCIENCE,3.71
ST161777,Algorithm and Programming,80.32,DATA SCIENCE,3.71
ST161777,Program Design Methods,75.44,DATA SCIENCE,3.71
ST161777,Discrete Mathematics,78.64,DATA SCIENCE,3.71
ST161777,Linear Algebra,92.11,DATA SCIENCE,3.71
ST161777,Basic Statistics,84.4,DATA SCIENCE,3.71
ST161777,Data Structures,81.48,DATA SCIENCE,3.71
ST161777,Web Development,80.66,DATA SCIENCE,3.71
ST161777,Calculus,85.13,DATA SCIENCE,3.71
ST161777,Artificial Intelligence,91.45,DATA SCIENCE,3.71
ST161777,Algorithm Design and Analysis,81.58,DATA SCIENCE,3.71
ST161777,Database Technology,83.64,DATA SCIENCE,3.71
ST161777,Object Oriented Programming,84.29,DATA SCIENCE,3.71
ST161777,Computer Networks,73.83,DATA SCIENCE,3.71
ST161778,Operating System,79.02,DATA SCIENCE,3.67
ST161778,Algorithm and Programming,76.33,DATA SCIENCE,3.67
ST161778,Program Design Methods,83.29,DATA SCIENCE,3.67
ST161778,Discrete Mathematics,75.32,DATA SCIENCE,3.67
ST161778,Linear Algebra,88.32,DATA SCIENCE,3.67
ST161778,Basic Statistics,85.04,DATA SCIENCE,3.67
ST161778,Data Structures,77.79,DATA SCIENCE,3.67
ST161778,Web Development,80.12,DATA SCIENCE,3.67
ST161778,Calculus,89.17,DATA SCIENCE,3.67
ST161778,Artificial Intelligence,84.75,DATA SCIENCE,3.67
ST161778,Algorithm Design and Analysis,87.43,DATA SCIENCE,3.67
ST161778,Database Technology,82.21,DATA SCIENCE,3.67
ST161778,Object Oriented Programming,76.97,DATA SCIENCE,3.67
ST161778,Computer Networks,76.33,DATA SCIENCE,3.67
ST161779,Operating System,89.48,SOFTWARE ENGINEERING,3.62
ST161779,Algorithm and Programming,84.59,SOFTWARE ENGINEERING,3.62
ST161779,Program Design Methods,76.96,SOFTWARE ENGINEERING,3.62
ST161779,Discrete Mathematics,71.09,SOFTWARE ENGINEERING,3.62
ST161779,Linear Algebra,76.91,SOFTWARE ENGINEERING,3.62
ST161779,Basic Statistics,89.93,SOFTWARE ENGINEERING,3.62
ST161779,Data Structures,76.78,SOFTWARE ENGINEERING,3.62
ST161779,Web Development,76.75,SOFTWARE ENGINEERING,3.62
ST161779,Calculus,75.37,SOFTWARE ENGINEERING,3.62
ST161779,Artificial Intelligence,80.96,SOFTWARE ENGINEERING,3.62
ST161779,Algorithm Design and Analysis,83.96,SOFTWARE ENGINEERING,3.62
ST161779,Database Technology,79.12,SOFTWARE ENGINEERING,3.62
ST161779,Object Oriented Programming,87.23,SOFTWARE ENGINEERING,3.62
ST161779,Computer Networks,77.16,SOFTWARE ENGINEERING,3.62
ST161780,Operating System,88.89,GAME TECHNOLOGY,3.52
ST161780,Algorithm and Programming,80.21,GAME TECHNOLOGY,3.52
ST161780,Program Design Methods,76.34,GAME TECHNOLOGY,3.52
ST161780,Discrete Mathematics,70.84,GAME TECHNOLOGY,3.52
ST161780,Linear Algebra,75.79,GAME TECHNOLOGY,3.52
ST161780,Basic Statistics,79.96,GAME TECHNOLOGY,3.52
ST161780,Data Structures,75.93,GAME TECHNOLOGY,3.52
ST161780,Web Development,74.87,GAME TECHNOLOGY,3.52
ST161780,Calculus,77.9,GAME TECHNOLOGY,3.52
ST161780,Artificial Intelligence,73.01,GAME TECHNOLOGY,3.52
ST161780,Algorithm Design and Analysis,82.84,GAME TECHNOLOGY,3.52
ST161780,Database Technology,73.98,GAME TECHNOLOGY,3.52
ST161780,Object Oriented Programming,83.02,GAME TECHNOLOGY,3.52
ST161780,Computer Networks,82.77,GAME TECHNOLOGY,3.52
ST161781,Operating System,81.91,DATA SCIENCE,3.56
ST161781,Algorithm and Programming,78.01,DATA SCIENCE,3.56
ST161781,Program Design Methods,75.95,DATA SCIENCE,3.56
ST161781,Discrete Mathematics,72.79,DATA SCIENCE,3.56
ST161781,Linear Algebra,86.61,DATA SCIENCE,3.56
ST161781,Basic Statistics,85.08,DATA SCIENCE,3.56
ST161781,Data Structures,70.78,DATA SCIENCE,3.56
ST161781,Web Development,80.71,DATA SCIENCE,3.56
ST161781,Calculus,83.19,DATA SCIENCE,3.56
ST161781,Artificial Intelligence,83.75,DATA SCIENCE,3.56
ST161781,Algorithm Design and Analysis,82.68,DATA SCIENCE,3.56
ST161781,Database Technology,86.7,DATA SCIENCE,3.56
ST161781,Object Oriented Programming,76.9,DATA SCIENCE,3.56
ST161781,Computer Networks,63.2,DATA SCIENCE,3.56
ST161782,Operating System,77.0,DATA SCIENCE,3.59
ST161782,Algorithm and Programming,80.14,DATA SCIENCE,3.59
ST161782,Program Design Methods,80.46,DATA SCIENCE,3.59
ST161782,Discrete Mathematics,77.5,DATA SCIENCE,3.59
ST161782,Linear Algebra,88.67,DATA SCIENCE,3.59
ST161782,Basic Statistics,86.65,DATA SCIENCE,3.59
ST161782,Data Structures,72.84,DATA SCIENCE,3.59
ST161782,Web Development,82.58,DATA SCIENCE,3.59
ST161782,Calculus,83.47,DATA SCIENCE,3.59
ST161782,Artificial Intelligence,82.38,DATA SCIENCE,3.59
ST161782,Algorithm Design and Analysis,76.77,DATA SCIENCE,3.59
ST161782,Database Technology,78.9,DATA SCIENCE,3.59
ST161782,Object Oriented Programming,77.81,DATA SCIENCE,3.59
ST161782,Computer Networks,72.46,DATA SCIENCE,3.59
ST161783,Operating System,78.25,NETWORK TECHNOLOGY,3.27
ST161783,Algorithm and Programming,68.29,NETWORK TECHNOLOGY,3.27
ST161783,Program Design Methods,69.24,NETWORK TECHNOLOGY,3.27
ST161783,Discrete Mathematics,62.01,NETWORK TECHNOLOGY,3.27
ST161783,Linear Algebra,75.45,NETWORK TECHNOLOGY,3.27
ST161783,Basic Statistics,72.79,NETWORK TECHNOLOGY,3.27
ST161783,Data Structures,68.04,NETWORK TECHNOLOGY,3.27
ST161783,Web Development,72.36,NETWORK TECHNOLOGY,3.27
ST161783,Calculus,67.03,NETWORK TECHNOLOGY,3.27
ST161783,Artificial Intelligence,65.5,NETWORK TECHNOLOGY,3.27
ST161783,Algorithm Design and Analysis,71.62,NETWORK TECHNOLOGY,3.27
ST161783,Database Technology,77.73,NETWORK TECHNOLOGY,3.27
ST161783,Object Oriented Programming,76.73,NETWORK TECHNOLOGY,3.27
ST161783,Computer Networks,92.96,NETWORK TECHNOLOGY,3.27
ST161784,Operating System,98.29,INTELLIGENT SYSTEM,3.65
ST161784,Algorithm and Programming,73.0,INTELLIGENT SYSTEM,3.65
ST161784,Program Design Methods,82.43,INTELLIGENT SYSTEM,3.65
ST161784,Discrete Mathematics,73.77,INTELLIGENT SYSTEM,3.65
ST161784,Linear Algebra,75.65,INTELLIGENT SYSTEM,3.65
ST161784,Basic Statistics,82.52,INTELLIGENT SYSTEM,3.65
ST161784,Data Structures,74.36,INTELLIGENT SYSTEM,3.65
ST161784,Web Development,80.74,INTELLIGENT SYSTEM,3.65
ST161784,Calculus,85.37,INTELLIGENT SYSTEM,3.65
ST161784,Artificial Intelligence,90.09,INTELLIGENT SYSTEM,3.65
ST161784,Algorithm Design and Analysis,93.4,INTELLIGENT SYSTEM,3.65
ST161784,Database Technology,75.95,INTELLIGENT SYSTEM,3.65
ST161784,Object Oriented Programming,79.68,INTELLIGENT SYSTEM,3.65
ST161784,Computer Networks,71.29,INTELLIGENT SYSTEM,3.65
ST161785,Operating System,85.2,INTELLIGENT SYSTEM,3.66
ST161785,Algorithm and Programming,82.65,INTELLIGENT SYSTEM,3.66
ST161785,Program Design Methods,80.41,INTELLIGENT SYSTEM,3.66
ST161785,Discrete Mathematics,76.6,INTELLIGENT SYSTEM,3.66
ST161785,Linear Algebra,72.36,INTELLIGENT SYSTEM,3.66
ST161785,Basic Statistics,88.21,INTELLIGENT SYSTEM,3.66
ST161785,Data Structures,78.96,INTELLIGENT SYSTEM,3.66
ST161785,Web Development,76.93,INTELLIGENT SYSTEM,3.66
ST161785,Calculus,74.43,INTELLIGENT SYSTEM,3.66
ST161785,Artificial Intelligence,91.25,INTELLIGENT SYSTEM,3.66
ST161785,Algorithm Design and Analysis,83.25,INTELLIGENT SYSTEM,3.66
ST161785,Database Technology,80.41,INTELLIGENT SYSTEM,3.66
ST161785,Object Oriented Programming,87.14,INTELLIGENT SYSTEM,3.66
ST161785,Computer Networks,80.36,INTELLIGENT SYSTEM,3.66
ST161786,Operating System,76.59,DATABASE TECHNOLOGY,3.4
ST161786,Algorithm and Programming,76.03,DATABASE TECHNOLOGY,3.4
ST161786,Program Design Methods,67.87,DATABASE TECHNOLOGY,3.4
ST161786,Discrete Mathematics,74.6,DATABASE TECHNOLOGY,3.4
ST161786,Linear Algebra,81.18,DATABASE TECHNOLOGY,3.4
ST161786,Basic Statistics,84.47,DATABASE TECHNOLOGY,3.4
ST161786,Data Structures,69.89,DATABASE TECHNOLOGY,3.4
ST161786,Web Development,65.91,DATABASE TECHNOLOGY,3.4
ST161786,Calculus,71.94,DATABASE TECHNOLOGY,3.4
ST161786,Artificial Intelligence,77.5,DATABASE TECHNOLOGY,3.4
ST161786,Algorithm Design and Analysis,75.16,DATABASE TECHNOLOGY,3.4
ST161786,Database Technology,92.58,DATABASE TECHNOLOGY,3.4
ST161786,Object Oriented Programming,82.47,DATABASE TECHNOLOGY,3.4
ST161786,Computer Networks,62.1,DATABASE TECHNOLOGY,3.4
ST161787,Operating System,85.72,INTELLIGENT SYSTEM,3.63
ST161787,Algorithm and Programming,77.28,INTELLIGENT SYSTEM,3.63
ST161787,Program Design Methods,80.14,INTELLIGENT SYSTEM,3.63
ST161787,Discrete Mathematics,71.24,INTELLIGENT SYSTEM,3.63
ST161787,Linear Algebra,81.7,INTELLIGENT SYSTEM,3.63
ST161787,Basic Statistics,84.64,INTELLIGENT SYSTEM,3.63
ST161787,Data Structures,77.29,INTELLIGENT SYSTEM,3.63
ST161787,Web Development,76.62,INTELLIGENT SYSTEM,3.63
ST161787,Calculus,85.86,INTELLIGENT SYSTEM,3.63
ST161787,Artificial Intelligence,89.92,INTELLIGENT SYSTEM,3.63
ST161787,Algorithm Design and Analysis,84.92,INTELLIGENT SYSTEM,3.63
ST161787,Database Technology,74.9,INTELLIGENT SYSTEM,3.63
ST161787,Object Oriented Programming,82.26,INTELLIGENT SYSTEM,3.63
ST161787,Computer Networks,77.53,INTELLIGENT SYSTEM,3.63
ST161788,Operating System,80.43,INTERNET OF THINGS,3.52
ST161788,Algorithm and Programming,76.62,INTERNET OF THINGS,3.52
ST161788,Program Design Methods,77.75,INTERNET OF THINGS,3.52
ST161788,Discrete Mathematics,75.55,INTERNET OF THINGS,3.52
ST161788,Linear Algebra,69.77,INTERNET OF THINGS,3.52
ST161788,Basic Statistics,86.74,INTERNET OF THINGS,3.52
ST161788,Data Structures,75.37,INTERNET OF THINGS,3.52
ST161788,Web Development,74.76,INTERNET OF THINGS,3.52
ST161788,Calculus,77.59,INTERNET OF THINGS,3.52
ST161788,Artificial Intelligence,73.47,INTERNET OF THINGS,3.52
ST161788,Algorithm Design and Analysis,78.6,INTERNET OF THINGS,3.52
ST161788,Database Technology,82.84,INTERNET OF THINGS,3.52
ST161788,Object Oriented Programming,83.02,INTERNET OF THINGS,3.52
ST161788,Computer Networks,84.11,INTERNET OF THINGS,3.52
ST161789,Operating System,82.6,GAME TECHNOLOGY,3.53
ST161789,Algorithm and Programming,92.07,GAME TECHNOLOGY,3.53
ST161789,Program Design Methods,73.28,GAME TECHNOLOGY,3.53
ST161789,Discrete Mathematics,64.37,GAME TECHNOLOGY,3.53
ST161789,Linear Algebra,73.23,GAME TECHNOLOGY,3.53
ST161789,Basic Statistics,80.44,GAME TECHNOLOGY,3.53
ST161789,Data Structures,84.82,GAME TECHNOLOGY,3.53
ST161789,Web Development,69.57,GAME TECHNOLOGY,3.53
ST161789,Calculus,79.9,GAME TECHNOLOGY,3.53
ST161789,Artificial Intelligence,85.6,GAME TECHNOLOGY,3.53
ST161789,Algorithm Design and Analysis,82.49,GAME TECHNOLOGY,3.53
ST161789,Database Technology,73.89,GAME TECHNOLOGY,3.53
ST161789,Object Oriented Programming,77.85,GAME TECHNOLOGY,3.53
ST161789,Computer Networks,77.19,GAME TECHNOLOGY,3.53
ST161790,Operating System,84.85,DATA SCIENCE,3.65
ST161790,Algorithm and Programming,82.64,DATA SCIENCE,3.65
ST161790,Program Design Methods,82.36,DATA SCIENCE,3.65
ST161790,Discrete Mathematics,73.01,DATA SCIENCE,3.65
ST161790,Linear Algebra,80.13,DATA SCIENCE,3.65
ST161790,Basic Statistics,81.92,DATA SCIENCE,3.65
ST161790,Data Structures,76.17,DATA SCIENCE,3.65
ST161790,Web Development,80.0,DATA SCIENCE,3.65
ST161790,Calculus,88.69,DATA SCIENCE,3.65
ST161790,Artificial Intelligence,86.5,DATA SCIENCE,3.65
ST161790,Algorithm Design and Analysis,90.06,DATA SCIENCE,3.65
ST161790,Database Technology,81.53,DATA SCIENCE,3.65
ST161790,Object Oriented Programming,76.51,DATA SCIENCE,3.65
ST161790,Computer Networks,70.0,DATA SCIENCE,3.65
ST161791,Operating System,87.32,GAME TECHNOLOGY,3.57
ST161791,Algorithm and Programming,91.55,GAME TECHNOLOGY,3.57
ST161791,Program Design Methods,71.27,GAME TECHNOLOGY,3.57
ST161791,Discrete Mathematics,69.92,GAME TECHNOLOGY,3.57
ST161791,Linear Algebra,73.07,GAME TECHNOLOGY,3.57
ST161791,Basic Statistics,84.4,GAME TECHNOLOGY,3.57
ST161791,Data Structures,85.84,GAME TECHNOLOGY,3.57
ST161791,Web Development,75.8,GAME TECHNOLOGY,3.57
ST161791,Calculus,76.33,GAME TECHNOLOGY,3.57
ST161791,Artificial Intelligence,80.15,GAME TECHNOLOGY,3.57
ST161791,Algorithm Design and Analysis,75.46,GAME TECHNOLOGY,3.57
ST161791,Database Technology,77.98,GAME TECHNOLOGY,3.57
ST161791,Object Oriented Programming,82.54,GAME TECHNOLOGY,3.57
ST161791,Computer Networks,79.71,GAME TECHNOLOGY,3.57
ST161792,Operating System,77.15,INTERNET OF THINGS,3.54
ST161792,Algorithm and Programming,76.46,INTERNET OF THINGS,3.54
ST161792,Program Design Methods,73.36,INTERNET OF THINGS,3.54
ST161792,Discrete Mathematics,82.09,INTERNET OF THINGS,3.54
ST161792,Linear Algebra,68.48,INTERNET OF THINGS,3.54
ST161792,Basic Statistics,90.33,INTERNET OF THINGS,3.54
ST161792,Data Structures,75.72,INTERNET OF THINGS,3.54
ST161792,Web Development,69.9,INTERNET OF THINGS,3.54
ST161792,Calculus,79.49,INTERNET OF THINGS,3.54
ST161792,Artificial Intelligence,73.39,INTERNET OF THINGS,3.54
ST161792,Algorithm Design and Analysis,73.22,INTERNET OF THINGS,3.54
ST161792,Database Technology,91.4,INTERNET OF THINGS,3.54
ST161792,Object Oriented Programming,82.81,INTERNET OF THINGS,3.54
ST161792,Computer Networks,87.13,INTERNET OF THINGS,3.54
ST161793,Operating System,85.66,DATA SCIENCE,3.6
ST161793,Algorithm and Programming,74.47,DATA SCIENCE,3.6
ST161793,Program Design Methods,76.07,DATA SCIENCE,3.6
ST161793,Discrete Mathematics,79.37,DATA SCIENCE,3.6
ST161793,Linear Algebra,83.8,DATA SCIENCE,3.6
ST161793,Basic Statistics,71.87,DATA SCIENCE,3.6
ST161793,Data Structures,74.09,DATA SCIENCE,3.6
ST161793,Web Development,78.43,DATA SCIENCE,3.6
ST161793,Calculus,90.54,DATA SCIENCE,3.6
ST161793,Artificial Intelligence,88.91,DATA SCIENCE,3.6
ST161793,Algorithm Design and Analysis,86.55,DATA SCIENCE,3.6
ST161793,Database Technology,81.04,DATA SCIENCE,3.6
ST161793,Object Oriented Programming,82.78,DATA SCIENCE,3.6
ST161793,Computer Networks,65.92,DATA SCIENCE,3.6
ST161794,Operating System,82.02,DATABASE TECHNOLOGY,3.4
ST161794,Algorithm and Programming,78.51,DATABASE TECHNOLOGY,3.4
ST161794,Program Design Methods,69.04,DATABASE TECHNOLOGY,3.4
ST161794,Discrete Mathematics,63.99,DATABASE TECHNOLOGY,3.4
ST161794,Linear Algebra,79.02,DATABASE TECHNOLOGY,3.4
ST161794,Basic Statistics,77.35,DATABASE TECHNOLOGY,3.4
ST161794,Data Structures,75.01,DATABASE TECHNOLOGY,3.4
ST161794,Web Development,65.54,DATABASE TECHNOLOGY,3.4
ST161794,Calculus,71.57,DATABASE TECHNOLOGY,3.4
ST161794,Artificial Intelligence,71.55,DATABASE TECHNOLOGY,3.4
ST161794,Algorithm Design and Analysis,82.47,DATABASE TECHNOLOGY,3.4
ST161794,Database Technology,90.05,DATABASE TECHNOLOGY,3.4
ST161794,Object Oriented Programming,83.28,DATABASE TECHNOLOGY,3.4
ST161794,Computer Networks,69.56,DATABASE TECHNOLOGY,3.4
ST161795,Operating System,85.17,INTERNET OF THINGS,3.63
ST161795,Algorithm and Programming,75.0,INTERNET OF THINGS,3.63
ST161795,Program Design Methods,80.26,INTERNET OF THINGS,3.63
ST161795,Discrete Mathematics,78.84,INTERNET OF THINGS,3.63
ST161795,Linear Algebra,69.36,INTERNET OF THINGS,3.63
ST161795,Basic Statistics,92.0,INTERNET OF THINGS,3.63
ST161795,Data Structures,69.78,INTERNET OF THINGS,3.63
ST161795,Web Development,73.59,INTERNET OF THINGS,3.63
ST161795,Calculus,75.07,INTERNET OF THINGS,3.63
ST161795,Artificial Intelligence,79.81,INTERNET OF THINGS,3.63
ST161795,Algorithm Design and Analysis,88.76,INTERNET OF THINGS,3.63
ST161795,Database Technology,91.68,INTERNET OF THINGS,3.63
ST161795,Object Oriented Programming,84.9,INTERNET OF THINGS,3.63
ST161795,Computer Networks,84.21,INTERNET OF THINGS,3.63
ST161796,Operating System,78.54,INTERNET OF THINGS,3.55
ST161796,Algorithm and Programming,71.32,INTERNET OF THINGS,3.55
ST161796,Program Design Methods,83.14,INTERNET OF THINGS,3.55
ST161796,Discrete Mathematics,79.88,INTERNET OF THINGS,3.55
